MaxAbsEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,MaxPartialCharge,MinPartialCharge,FpDensityMorgan1,FpDensityMorgan2,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,HallKierAlpha,Ipc,Kappa2,Kappa3,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,NHOHCount,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHeterocycles,NumUnspecifiedAtomStereoCenters,RingCount,MolLogP,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_NH0,fr_NH1,fr_alkyl_halide,fr_aryl_methyl,fr_bicyclic,fr_ester,fr_ether,fr_furan,fr_guanido,fr_imidazole,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_methoxy,fr_nitro,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_para_hydroxylation,fr_priamide,fr_pyridine,fr_sulfide,fr_thiazole,fr_unbrch_alkane,fr_urea,Target_Log1o2,SMILES_Meta
11.992250566893425,0.04798611111111106,-3.6774074074074066,0.8107373568997642,11.166666666666666,264.31,0.26372352033167423,-0.3987277171274398,1.1666666666666667,1.8333333333333333,32.23327112472381,10.319168062583511,2.1460895979265753,-2.0639442723264634,2.141681948698755,-2.147516236891218,7.923072446268731,0.6005501500707727,2.2850566818620273,2.2981199678683675,625.9934575328037,-2.15,10346.736655471259,4.612891230683902,2.7476688723421505,5.733667477162185,0.0,0.0,5.948339280986494,10.023291153407584,0.0,0.0,23.10784889067544,0.0,0.0,0.0,37.255572541998674,17.5781578411451,4.895483475517775,8.417796984328938,21.65901670907764,0.0,9.967957041894417,0.0,11.819220675208399,10.455762341614273,42.222606908769585,0.0,10.455762341614273,11.635725555670057,0.0,18.385754026223353,10.023291153407584,6.923737199690624,41.4241623894389,0.0,0.0,97.97,10.023291153407584,8.417796984328938,10.84382275650427,11.381314269532023,0.0,30.462311845459514,12.990104268152233,0.0,14.690051906346504,5.733667477162185,26.288518518518522,7.92986363063744,0.0,6.683724213463572,0.04798611111111106,7.568720507486741,1.4892541152263374,1.752673644297021,-3.6774074074074066,0.09090909090909091,3.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,1.16802,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.731588765,Cc1ccnc(NS(=O)(=O)c2ccc(N)cc2)n1
4.833333333333333,0.9675925925925928,0.9675925925925928,0.4628605847396023,8.833333333333334,82.102,0.10017047607147558,-0.469664556492416,1.6666666666666667,2.5,16.331810320106246,10.516826885003017,1.7542868797014255,-1.686512360265907,1.9288971019272538,-1.4790398616728275,4.932245232446961,0.5340345909525056,1.8638263900908159,3.049648321313926,103.59873053015828,-0.72,33.548875021634686,1.1675410767171084,0.432338837275346,4.417150937053347,5.760247418874442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.056471336613843,0.0,6.263162995639057,4.417150937053347,0.0,0.0,0.0,0.0,6.923737199690624,0.0,24.156144551436718,0.0,0.0,0.0,0.0,0.0,0.0,6.923737199690624,22.813048069615622,0.0,0.0,13.14,0.0,0.0,0.0,0.0,5.760247418874442,0.0,6.263162995639057,19.056471336613843,0.0,4.417150937053347,4.833333333333333,0.0,0.0,0.0,0.9675925925925928,3.787037037037037,1.662037037037037,1.9166666666666667,0.0,0.2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.58802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.77815125,Cc1ccco1
10.74650781595826,0.22342602157943037,-0.5484295214999582,0.6376739781676249,12.421052631578947,266.34099999999995,0.2213390427012444,-0.49084910947086335,1.368421052631579,2.0,16.4892017970335,10.135428507437313,2.058698782222431,-2.146590390007379,2.1227700032754084,-2.3467490856239834,5.760774776208165,-0.11689712002277113,2.345334627091968,2.346203475304779,369.52971325833266,-1.5899999999999999,13068.204542156445,7.759435821524982,6.785046519560318,20.893846429809273,18.460360185545124,0.0,5.907179729351506,0.0,0.0,4.794537184071822,0.0,0.0,0.0,25.980208536304467,17.696185628620217,12.586597235060536,6.4208216229260096,14.637927532712576,5.907179729351506,0.0,5.316788604006331,5.733667477162185,32.41410323920353,13.151638370425493,29.828919765543436,5.749511833283905,15.787319034968565,0.0,0.0,36.31115271151397,11.21535880699783,0.0,24.26546827384644,0.0,0.0,84.58,6.103966387748303,9.901064578912528,18.934883316790433,18.33610906834444,5.563451491696996,0.0,24.26546827384644,13.847474399381248,5.316788604006331,10.470530430962235,5.453870937263794,10.74650781595826,12.815085272605115,5.9573771903383275,0.30617384866611386,7.446397675404294,-0.3250034999205278,4.766257426351291,0.0,0.5,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.4521,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.643452676,CC(C)NCC(O)COc1ccc(CC(N)=O)cc1
12.103550642479213,0.064189814814815,-3.6941666666666655,0.8285267006028038,11.263157894736842,278.33700000000005,0.26372364518031377,-0.3987277171274398,1.0526315789473684,1.5789473684210527,32.2332712038801,10.31915504623712,2.1518565144207806,-2.0760068694502993,2.148899710749438,-2.152989421658106,7.9230761512846,0.6005316204203356,2.2671049329375124,2.330509006052534,648.2282917797561,-2.15,14228.350559115828,4.8483458693548895,3.194614632941851,5.733667477162185,0.0,0.0,5.948339280986494,10.023291153407584,0.0,0.0,23.10784889067544,0.0,0.0,0.0,44.179309741689295,17.075242264380485,4.895483475517775,8.417796984328938,21.65901670907764,0.0,9.967957041894417,0.0,18.742957874899023,10.455762341614273,41.71969133200497,0.0,10.455762341614273,11.635725555670057,0.0,18.385754026223353,10.023291153407584,13.847474399381248,35.227318817825825,0.0,0.0,97.97,10.023291153407584,8.417796984328938,10.84382275650427,17.075242264380485,0.0,24.26546827384644,19.913841467842857,0.0,14.690051906346504,5.733667477162185,26.55195200302343,8.187597946586044,0.0,7.417336997318058,0.064189814814815,7.676075949663612,0.0,3.5470139552607085,-3.6941666666666655,0.16666666666666666,3.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,1.47644,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.235528447,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1
2.2118055555555554,1.34375,1.34375,0.4687855098011332,8.4,72.151,-0.05383131543183678,-0.06538255537938412,1.0,1.4,13.744962415414642,10.279705138833732,1.6770337181948811,-1.7882347992017722,1.878062415414647,-1.5871948611662696,4.236962415414642,0.7717051388337315,1.4056390622295665,2.19060968716425,7.5097750043269365,0.0,11.245112497836532,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.10993926815928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.10993926815928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.26246486877803,0.0,0.0,13.847474399381248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.076388888888889,4.423611111111111,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1965000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.51851394,CCCCC
11.95265022675737,0.037140022675736795,-0.13044753086419725,0.5865813805439714,10.444444444444445,269.77199999999993,0.24331619914862923,-0.36094110052623424,1.3888888888888888,2.111111111111111,35.49566337132783,10.04824597175585,2.186931098215591,-2.2547570206457963,2.2574252674090762,-2.350473084480587,6.290172313199046,-0.11694616357648677,2.394369670572383,3.143929340499416,387.0248257561691,-1.0599999999999998,10056.352616404009,7.391222319261366,3.466403315679702,4.736862953800049,12.610820192469824,0.0,5.907179729351506,0.0,0.0,9.694446914922299,0.0,0.0,11.600939890232516,25.122838405075452,31.395199005701247,6.606881964512918,5.687386274683562,9.53140013787187,23.195505894267583,0.0,0.0,0.0,27.19203322199788,24.11761188783322,29.32600418877882,0.0,4.899909730850478,5.687386274683562,11.600939890232516,25.124881886334247,15.95222176079788,6.923737199690624,18.19910120538483,0.0,0.0,29.54,0.0,4.794537184071822,18.51799992182133,6.606881964512918,23.23511088100356,0.0,4.899909730850478,32.046575604766076,6.923737199690624,16.337802844032566,5.373971403376165,13.582279856387,0.0,3.12480505165029,-0.16758755353993404,6.027219623960696,0.870242110733182,6.790178571428572,0.0,0.5,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.1232200000000017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.72427587,CCOCN(C(=O)CCl)c1c(C)cccc1CC
12.218167989417989,0.0098554421768704,-3.7869954648526076,0.7870878791639985,10.952380952380953,310.33500000000004,0.32094868624691913,-0.48077486458237395,1.0952380952380953,1.7619047619047619,32.23327134571255,10.319156980431103,2.1606910799367687,-2.0924045938856457,2.2042693082993483,-2.1425602760217464,7.92319277886482,0.3527496129715991,2.4631697535856043,2.3363061545836894,675.9535721465949,-2.55,45765.694021620526,5.833949888961301,3.5097319267527647,15.207393384762284,0.0,5.817862777835028,5.879988336435371,10.023291153407584,6.010464839586836,4.722094864452088,8.417796984328938,9.967957041894417,0.0,0.0,24.26546827384644,11.753753343145172,19.11507855807284,17.891522891929036,21.528540205926173,0.0,9.967957041894417,0.0,4.895483475517775,24.67535742416934,30.33183534230805,11.890453176022207,19.929488249214373,11.50524905251859,0.0,32.60534910877842,10.023291153407584,0.0,35.227318817825825,0.0,0.0,116.43,10.023291153407584,8.417796984328938,22.603799429375012,5.687386274683562,0.0,44.55143042486311,0.0,0.0,14.690051906346504,15.207393384762284,36.590602695164385,7.840806934267432,0.0,6.0009881046082345,0.21516770597127755,7.118545288485766,0.0,0.0,-1.0161107284970918,0.16666666666666666,3.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,0.8768,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.190331698,COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1
3.026944444444444,1.1597222222222223,1.1597222222222223,0.5759031939735615,8.625,107.15599999999998,0.03370429145852783,-0.3881220693538709,1.125,1.75,14.807677826446984,10.313624020025856,1.7738594610027487,-1.9366204811614374,2.0098352849296703,-1.8384629148424516,5.4074173450952925,1.5149402415356716,1.9034911933164034,2.8320858350070908,141.38429890473827,-0.9800000000000001,91.36757727918736,2.3586048594225155,0.9971092570832982,5.316788604006331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.19910120538483,12.13273413692322,12.735058257360752,0.0,0.0,5.687386274683562,0.0,0.0,0.0,0.0,12.36446058668352,30.33183534230805,0.0,5.316788604006331,5.687386274683562,0.0,7.04767198267719,0.0,0.0,30.33183534230805,0.0,0.0,12.03,0.0,0.0,0.0,0.0,5.687386274683562,0.0,0.0,37.37950732498524,5.316788604006331,0.0,0.0,0.0,3.026944444444444,1.1597222222222223,0.0,10.067962962962962,0.0,0.0,1.912037037037037,0.14285714285714285,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.7283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.617000341,CNc1ccccc1
3.666666666666667,1.625,1.625,0.4683433019217652,8.0,68.079,0.09190960426066128,-0.35117678564585386,1.6,2.6,14.8189159178812,10.975086201150337,1.558477975674522,-1.462196207673877,1.62231310898371,-1.4359133334850556,4.642588884346576,1.314209731223784,1.760495029766198,3.1250000000000004,56.51517763826091,-0.79,22.886435386960574,0.8845561128632765,0.26516218030816796,4.9839785209472085,0.0,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,0.0,0.0,0.0,12.393687143226153,6.3273200747645415,0.0,0.0,0.0,9.967957041894417,0.0,0.0,0.0,18.721007217990696,0.0,0.0,0.0,0.0,9.967957041894417,0.0,0.0,18.721007217990696,0.0,0.0,28.68,0.0,0.0,0.0,0.0,0.0,0.0,18.721007217990696,0.0,9.967957041894417,0.0,0.0,6.416666666666667,0.0,0.0,0.0,0.0,5.083333333333333,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.40969999999999995,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.556302501,c1c[nH]cn1
10.006481481481481,0.13657407407407418,-0.41666666666666696,0.4200757446342405,8.88888888888889,123.11099999999998,0.2689216270439583,-0.2583096384435056,1.2222222222222223,1.7777777777777777,16.62819856157924,10.320808823128257,1.9804749432820008,-1.8478890798510954,2.0623608540228284,-1.8426537791853226,5.274712075617296,-0.3844379048548909,1.9003726279897948,2.9814546140411315,196.53811204568342,-1.38,129.22533870330605,2.2593342006647616,1.2528322001978998,0.0,0.0,0.0,0.0,5.687386274683562,0.0,10.114318268765572,0.0,0.0,0.0,18.19910120538483,0.0,12.13273413692322,4.923311048817671,4.923311048817671,5.687386274683562,0.0,0.0,0.0,0.0,0.0,40.44615361107362,0.0,0.0,5.687386274683562,0.0,4.923311048817671,0.0,10.114318268765572,30.33183534230805,0.0,0.0,43.14,4.923311048817671,10.114318268765572,5.687386274683562,0.0,0.0,12.13273413692322,18.19910120538483,0.0,0.0,0.0,0.0,9.589814814814815,10.006481481481481,0.13657407407407418,0.0,7.933796296296296,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.5947999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.698970004,O=[N+]([O-])c1ccccc1
